Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-25,19.91,21.73,19.53,21.72,850100,0.0,0.0,0.0
2025-07-24,19.8,20.87,19.4,20.3,689900,0.0,0.0,0.0
2025-07-23,19.0,20.0,18.92,19.7,647600,0.0,0.0,0.0
2025-07-22,19.81,19.83,17.6,18.37,701400,0.0,0.0,0.0
2025-07-21,20.48,21.5,19.54,19.62,743100,0.0,0.0,0.0
2025-07-18,21.05,21.44,19.46,19.86,963200,0.0,0.0,0.0
2025-07-17,21.27,21.71,20.57,20.71,1340400,0.0,0.0,0.0
2025-07-16,20.97,21.06,19.63,21.04,1203200,0.0,0.0,0.0
2025-07-15,20.06,21.76,19.87,21.02,2124200,0.0,0.0,0.0
2025-07-14,18.1,19.14,17.8,18.45,848800,0.0,0.0,0.0
2025-07-11,18.36,18.88,18.02,18.15,840100,0.0,0.0,0.0
2025-07-10,19.38,20.02,18.52,18.98,1397600,0.0,0.0,0.0
2025-07-09,17.89,18.91,17.59,18.76,1265100,0.0,0.0,0.0
2025-07-08,16.97,18.23,16.92,18.11,833000,0.0,0.0,0.0
2025-07-07,17.56,17.6,16.1,16.75,1168200,0.0,0.0,0.0
2025-07-03,18.3,18.55,17.71,17.77,634300,0.0,0.0,0.0
2025-07-02,16.92,18.09,16.84,17.95,830600,0.0,0.0,0.0
2025-07-01,17.79,18.0,16.3,16.93,1125800,0.0,0.0,0.0
2025-06-30,18.06,19.38,17.74,18.28,1231000,0.0,0.0,0.0
2025-06-27,18.73,19.05,16.73,17.29,1323400,0.0,0.0,0.0
2025-06-26,17.04,18.73,16.3,18.51,1958600,0.0,0.0,0.0
2025-06-25,14.62,16.89,14.42,16.67,2933500,0.0,0.0,0.0
2025-06-24,13.31,14.39,13.1,14.23,1401400,0.0,0.0,0.0
2025-06-23,14.84,14.94,12.94,13.0,2203000,0.0,0.0,0.0
2025-06-20,16.42,16.75,15.32,16.19,1032600,0.0,0.0,0.0
2025-06-18,14.69,16.41,14.47,15.56,1683900,0.0,0.0,0.0
2025-06-17,14.77,15.45,14.58,14.68,669800,0.0,0.0,0.0
2025-06-16,14.22,15.59,14.06,15.11,1497700,0.0,0.0,0.0
2025-06-13,14.07,14.32,13.17,13.77,1145700,0.0,0.0,0.0
2025-06-12,14.45,15.49,14.3,14.98,655900,0.0,0.0,0.0
2025-06-11,15.21,15.83,14.63,14.9,1048100,0.0,0.0,0.0
2025-06-10,15.0,15.2,14.32,14.77,641400,0.0,0.0,0.0
2025-06-09,14.3,15.04,14.07,14.88,661500,0.0,0.0,0.0
2025-06-06,14.2,14.43,13.75,13.86,619900,0.0,0.0,0.0
2025-06-05,15.4,15.79,13.1,13.42,1726600,0.0,0.0,0.0
2025-06-04,15.61,16.19,14.92,15.77,1143400,0.0,0.0,0.0
2025-06-03,13.9,15.6,13.76,15.14,1382300,0.0,0.0,0.0
2025-06-02,12.82,13.83,12.8,13.8,1018700,0.0,0.0,0.0
2025-05-30,13.57,13.66,12.42,13.05,1577500,0.0,0.0,0.0
2025-05-29,15.28,15.78,13.79,13.84,1607000,0.0,0.0,0.0
2025-05-28,14.36,15.09,13.75,14.44,1955400,0.0,0.0,0.0
2025-05-27,14.09,15.16,13.68,14.19,2446000,0.0,0.0,0.0
2025-05-23,13.04,13.46,12.55,13.24,1854600,0.0,0.0,0.0
2025-05-22,14.41,14.86,14.0,14.11,1038100,0.0,0.0,0.0
2025-05-21,15.67,16.22,14.05,14.34,2529300,0.0,0.0,0.0
2025-05-20,16.6,16.61,14.87,15.13,2061900,0.0,0.0,0.0
2025-05-19,16.29,17.87,16.15,16.68,1641000,0.0,0.0,0.0
2025-05-16,17.24,18.91,16.91,17.74,3512600,0.0,0.0,0.0
2025-05-15,16.19,17.25,14.27,16.12,3445700,0.0,0.0,0.0
2025-05-14,17.65,17.98,15.73,16.98,5095000,0.0,0.0,0.0
2025-05-13,10.33,13.05,10.26,12.93,3289600,0.0,0.0,0.0
2025-05-12,9.99,10.66,9.49,9.79,1389200,0.0,0.0,0.0
2025-05-09,9.06,9.42,8.52,8.95,924200,0.0,0.0,0.0
2025-05-08,9.52,9.66,8.98,9.07,1655500,0.0,0.0,0.0
2025-05-07,8.4,9.55,8.15,9.26,2167600,0.0,0.0,0.0
2025-05-06,8.79,9.77,8.76,9.52,2614100,0.0,0.0,0.0
2025-05-05,9.63,9.88,9.09,9.16,1410500,0.0,0.0,0.0
2025-05-02,9.64,10.29,9.47,10.03,1256300,0.0,0.0,0.0
2025-05-01,9.17,10.1,8.64,9.54,2183700,0.0,0.0,0.0
2025-04-30,7.21,9.13,7.06,9.02,2941200,0.0,0.0,0.0
2025-04-29,12.41,12.6,11.73,11.74,1406900,0.0,0.0,0.0
2025-04-28,12.15,12.98,11.85,12.64,1702700,0.0,0.0,0.0
2025-04-25,11.79,12.28,11.35,12.13,954000,0.0,0.0,0.0
2025-04-24,10.43,12.12,10.37,11.73,1747900,0.0,0.0,0.0
2025-04-23,10.08,11.15,9.84,9.99,1359800,0.0,0.0,0.0
2025-04-22,8.41,8.93,8.16,8.7,984600,0.0,0.0,0.0
2025-04-21,8.82,8.92,7.75,8.13,818300,0.0,0.0,0.0
2025-04-17,9.68,9.7,8.67,9.27,666300,0.0,0.0,0.0
2025-04-16,9.5,10.66,8.96,9.58,548300,0.0,0.0,0.0
2025-04-15,10.42,11.24,10.35,10.6,395600,0.0,0.0,0.0
2025-04-14,11.55,11.62,10.3,10.38,945000,0.0,0.0,0.0
2025-04-11,10.98,11.12,10.03,10.4,521300,0.0,0.0,0.0
2025-04-10,11.78,12.0,9.96,10.79,746500,0.0,0.0,0.0
2025-04-09,9.94,13.31,9.65,12.87,1485300,0.0,0.0,0.0
2025-04-08,12.09,12.3,9.36,9.88,1739200,0.0,0.0,0.0
2025-04-07,7.5,11.3,7.5,10.72,2654800,0.0,0.0,0.0
2025-04-04,9.34,9.72,7.42,8.83,1492700,0.0,0.0,0.0
2025-04-03,10.33,11.02,9.95,10.47,858200,0.0,0.0,0.0
2025-04-02,11.69,13.1,11.55,12.45,533500,0.0,0.0,0.0
2025-04-01,11.97,13.01,11.66,12.42,421500,0.0,0.0,0.0
2025-03-31,10.79,12.09,10.44,11.91,582500,0.0,0.0,0.0
2025-03-28,12.2,13.15,11.67,11.92,669900,0.0,0.0,0.0
2025-03-27,13.59,13.84,12.29,12.31,747500,0.0,0.0,0.0
2025-03-26,16.8,17.24,13.7,14.08,814600,0.0,0.0,0.0
2025-03-25,17.79,19.47,16.69,17.14,806600,0.0,0.0,0.0
2025-03-24,17.25,18.93,16.37,18.07,1434400,0.0,0.0,0.0
2025-03-21,16.03,18.85,15.87,18.47,932500,0.0,0.0,0.0
2025-03-20,16.41,17.34,15.6,16.0,458900,0.0,0.0,0.0
2025-03-19,15.93,17.88,15.4,16.95,801600,0.0,0.0,0.0
2025-03-18,17.96,18.09,15.21,15.22,670700,0.0,0.0,0.0
2025-03-17,19.47,19.86,17.89,18.78,495900,0.0,0.0,0.0
2025-03-14,17.64,19.11,17.5,19.07,830900,0.0,0.0,0.0
2025-03-13,19.22,20.07,16.4,16.58,768400,0.0,0.0,0.0
2025-03-12,20.87,21.94,19.14,19.66,968200,0.0,0.0,0.0
2025-03-11,14.82,18.69,14.82,18.27,1115500,0.0,0.0,0.0
2025-03-10,15.74,17.2,14.29,15.06,1013200,0.0,0.0,0.0
2025-03-07,14.71,16.43,13.89,16.27,642300,0.0,0.0,0.0
2025-03-06,15.56,17.57,14.13,15.25,1399500,0.0,0.0,0.0
2025-03-05,17.42,18.66,16.38,17.02,1247900,0.0,0.0,0.0
2025-03-04,13.79,18.35,13.46,17.13,1777100,0.0,0.0,0.0
2025-03-03,20.68,20.68,14.28,14.67,916900,0.0,0.0,0.0
2025-02-28,18.57,21.84,17.12,19.8,850400,0.0,0.0,0.0
2025-02-27,28.87,30.09,20.93,21.44,1078900,0.0,0.0,0.0
2025-02-26,35.78,37.1,30.39,31.53,1381600,0.0,0.0,0.0
2025-02-25,31.33,31.93,23.37,25.38,1521000,0.0,0.0,0.0
2025-02-24,36.42,39.68,31.39,34.22,927100,0.0,0.0,0.0
2025-02-21,46.9,48.83,38.21,39.53,1204900,0.0,0.0,0.0
2025-02-20,41.3,49.39,37.08,44.54,1877200,0.0,0.0,0.0
2025-02-19,44.3,54.67,39.26,46.15,3302300,0.0,0.0,0.0
2025-02-18,33.85,40.4,33.85,40.0,1638100,0.0,0.0,0.0
2025-02-14,24.43,30.17,24.43,30.14,1076100,0.0,0.0,0.0
2025-02-13,20.32,24.89,18.78,23.89,738700,0.0,0.0,0.0
2025-02-12,23.84,25.05,20.29,21.29,1079500,0.0,0.0,0.0
2025-02-11,22.2,24.4,19.85,20.12,1201900,0.0,0.0,0.0
2025-02-10,20.08,24.95,19.43,24.94,747000,0.0,0.0,0.0
2025-02-07,16.86,18.95,16.86,18.38,389100,0.0,0.0,0.0
2025-02-06,14.59,16.64,14.44,16.03,268200,0.0,0.0,0.0
2025-02-05,13.64,15.36,12.64,14.06,491600,0.0,0.0,0.0
2025-02-04,11.15,12.34,11.0,12.15,203300,0.0,0.0,0.0
2025-02-03,10.56,10.97,9.5,10.46,97000,0.0,0.0,0.0
2025-01-31,11.99,13.59,11.7,11.73,140800,0.0,0.0,0.0
2025-01-30,11.95,12.0,11.27,11.77,46800,0.0,0.0,0.0
2025-01-29,11.8,11.8,11.12,11.27,64600,0.0,0.0,0.0
2025-01-28,12.71,12.86,10.83,11.59,78600,0.0,0.0,0.0
2025-01-27,13.56,15.11,11.68,12.3,148200,0.0,0.0,0.0
2025-01-24,17.2,17.88,16.32,16.47,42600,0.0,0.0,0.0
2025-01-23,16.35,17.09,16.18,16.68,64900,0.0,0.0,0.0
2025-01-22,17.32,18.25,16.2,17.23,88100,0.0,0.0,0.0
2025-01-21,15.08,16.57,14.7,15.9,89400,0.0,0.0,0.0
2025-01-17,15.36,15.36,14.35,14.37,74700,0.0,0.0,0.0
2025-01-16,15.42,16.25,14.55,14.78,98200,0.0,0.0,0.0
2025-01-15,14.93,15.17,14.22,14.66,48300,0.0,0.0,0.0
2025-01-14,15.71,15.71,14.14,14.22,30100,0.0,0.0,0.0
2025-01-13,14.46,14.84,12.73,14.77,62400,0.0,0.0,0.0
2025-01-10,16.22,17.72,15.8,16.31,70300,0.0,0.0,0.0
2025-01-08,17.93,17.93,15.76,16.38,84700,0.0,0.0,0.0
2025-01-07,20.53,20.64,18.0,18.31,89000,0.0,0.0,0.0
2025-01-06,19.27,22.87,19.18,20.74,172100,0.0,0.0,0.0
2025-01-03,14.66,17.55,14.64,17.47,86900,0.0,0.0,0.0
2025-01-02,15.55,15.61,14.29,14.37,42800,0.0,0.0,0.0
2024-12-31,15.21,15.61,14.42,14.84,33400,0.0,0.0,0.0
2024-12-30,15.5,15.87,14.65,15.12,27600,0.0,0.0,0.0
2024-12-27,17.87,17.87,16.1,16.37,52400,0.0,0.0,0.0
2024-12-26,20.01,20.2,18.44,18.44,58900,0.0,0.0,0.0
2024-12-24,17.0,20.25,16.95,19.13,57200,0.0,0.0,0.0
2024-12-23,16.71,17.25,16.36,17.11,50100,0.0,0.0,0.0
2024-12-20,15.42,17.92,15.42,16.32,38100,0.0,0.0,0.0
2024-12-19,18.37,18.37,15.71,16.03,41200,0.0,0.0,0.0
2024-12-18,19.23,19.56,16.97,17.19,65500,0.0,0.0,0.0
2024-12-17,18.56,20.49,18.55,18.78,56700,0.0,0.0,0.0
2024-12-16,16.34,20.57,16.3,18.53,78700,0.0,0.0,0.0
2024-12-13,24.04,24.04,21.59,22.57,189800,0.0,0.0,0.0
